/nfs/rs/cmat/users/aberlie1/FINAL/rl-starter-files/scripts/train.py --algo ppo --env MiniGrid-FourRooms-v0 --model ppo_rooms_long --save-interval 10 --frames 500000

Namespace(algo='ppo', env='MiniGrid-FourRooms-v0', model='ppo_rooms_long', seed=1, log_interval=1, save_interval=10, procs=16, frames=500000, epochs=4, batch_size=256, frames_per_proc=None, discount=0.99, lr=0.001, gae_lambda=0.95, entropy_coef=0.01, value_loss_coef=0.5, max_grad_norm=0.5, optim_eps=1e-08, optim_alpha=0.99, clip_eps=0.2, recurrence=1, text=False, mem=False)

Device: cuda

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=64, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=64, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 23 | F 047104 | FPS 1487 | D 32 | rR:μσmM 0.11 0.28 0.00 0.87 | F:μσmM 88.9 27.3 15.0 100.0 | H 1.922 | V 0.034 | pL -0.006 | vL 0.002 | ∇ 0.021
U 24 | F 049152 | FPS 1473 | D 33 | rR:μσmM 0.15 0.31 0.00 0.96 | F:μσmM 85.4 30.0 4.0 100.0 | H 1.916 | V 0.053 | pL -0.004 | vL 0.004 | ∇ 0.023
U 25 | F 051200 | FPS 1456 | D 35 | rR:μσmM 0.11 0.26 0.00 0.94 | F:μσmM 89.5 24.7 7.0 100.0 | H 1.919 | V 0.041 | pL 0.000 | vL 0.003 | ∇ 0.028
U 26 | F 053248 | FPS 1441 | D 36 | rR:μσmM 0.19 0.33 0.00 0.97 | F:μσmM 82.2 32.1 3.0 100.0 | H 1.908 | V 0.075 | pL -0.008 | vL 0.005 | ∇ 0.028
U 27 | F 055296 | FPS 1462 | D 38 | rR:μσmM 0.06 0.20 0.00 0.76 | F:μσmM 94.1 18.7 27.0 100.0 | H 1.914 | V 0.059 | pL 0.008 | vL 0.003 | ∇ 0.020
U 28 | F 057344 | FPS 1490 | D 39 | rR:μσmM 0.10 0.24 0.00 0.77 | F:μσmM 90.4 22.9 26.0 100.0 | H 1.918 | V 0.041 | pL 0.008 | vL 0.001 | ∇ 0.014
U 29 | F 059392 | FPS 1484 | D 40 | rR:μσmM 0.17 0.29 0.00 0.80 | F:μσmM 84.0 27.2 22.0 100.0 | H 1.892 | V 0.070 | pL -0.014 | vL 0.005 | ∇ 0.033
U 30 | F 061440 | FPS 1480 | D 42 | rR:μσmM 0.09 0.22 0.00 0.84 | F:μσmM 91.9 20.7 18.0 100.0 | H 1.898 | V 0.061 | pL 0.003 | vL 0.002 | ∇ 0.020
Status saved
U 31 | F 063488 | FPS 1412 | D 43 | rR:μσmM 0.14 0.30 0.00 0.90 | F:μσmM 86.5 28.8 11.0 100.0 | H 1.898 | V 0.060 | pL 0.003 | vL 0.004 | ∇ 0.026
U 32 | F 065536 | FPS 1437 | D 45 | rR:μσmM 0.11 0.25 0.00 0.84 | F:μσmM 90.1 24.1 18.0 100.0 | H 1.915 | V 0.052 | pL -0.003 | vL 0.004 | ∇ 0.023
U 33 | F 067584 | FPS 1424 | D 46 | rR:μσmM 0.16 0.27 0.00 0.80 | F:μσmM 85.8 25.5 22.0 100.0 | H 1.887 | V 0.074 | pL -0.004 | vL 0.004 | ∇ 0.030
U 34 | F 069632 | FPS 1472 | D 48 | rR:μσmM 0.13 0.27 0.00 0.87 | F:μσmM 88.1 25.4 15.0 100.0 | H 1.885 | V 0.080 | pL 0.002 | vL 0.006 | ∇ 0.034
U 35 | F 071680 | FPS 1397 | D 49 | rR:μσmM 0.17 0.31 0.00 0.80 | F:μσmM 83.9 29.9 22.0 100.0 | H 1.908 | V 0.070 | pL -0.005 | vL 0.006 | ∇ 0.027
U 36 | F 073728 | FPS 1475 | D 50 | rR:μσmM 0.09 0.27 0.00 0.95 | F:μσmM 90.9 26.3 5.0 100.0 | H 1.910 | V 0.063 | pL 0.013 | vL 0.003 | ∇ 0.021
U 37 | F 075776 | FPS 1470 | D 52 | rR:μσmM 0.15 0.31 0.00 0.87 | F:μσmM 85.5 30.3 14.0 100.0 | H 1.916 | V 0.060 | pL -0.003 | vL 0.004 | ∇ 0.019
U 38 | F 077824 | FPS 1423 | D 53 | rR:μσmM 0.33 0.38 0.00 0.96 | F:μσmM 69.0 36.7 4.0 100.0 | H 1.893 | V 0.105 | pL -0.022 | vL 0.009 | ∇ 0.033
U 39 | F 079872 | FPS 1451 | D 55 | rR:μσmM 0.10 0.26 0.00 0.85 | F:μσmM 90.0 25.0 17.0 100.0 | H 1.920 | V 0.070 | pL 0.004 | vL 0.003 | ∇ 0.026
U 40 | F 081920 | FPS 1456 | D 56 | rR:μσmM 0.18 0.33 0.00 0.96 | F:μσmM 82.2 31.9 4.0 100.0 | H 1.904 | V 0.063 | pL -0.005 | vL 0.004 | ∇ 0.029
Status saved
U 41 | F 083968 | FPS 1460 | D 57 | rR:μσmM 0.17 0.33 0.00 0.98 | F:μσmM 83.5 32.5 2.0 100.0 | H 1.882 | V 0.084 | pL 0.012 | vL 0.004 | ∇ 0.031
U 42 | F 086016 | FPS 1492 | D 59 | rR:μσmM 0.08 0.18 0.00 0.66 | F:μσmM 93.8 16.3 38.0 100.0 | H 1.921 | V 0.062 | pL 0.004 | vL 0.004 | ∇ 0.020
U 43 | F 088064 | FPS 1486 | D 60 | rR:μσmM 0.14 0.29 0.00 0.87 | F:μσmM 86.6 28.0 15.0 100.0 | H 1.910 | V 0.082 | pL -0.004 | vL 0.003 | ∇ 0.026
U 44 | F 090112 | FPS 1486 | D 62 | rR:μσmM 0.13 0.28 0.00 0.94 | F:μσmM 87.9 26.6 7.0 100.0 | H 1.925 | V 0.049 | pL 0.004 | vL 0.002 | ∇ 0.018
U 45 | F 092160 | FPS 1457 | D 63 | rR:μσmM 0.16 0.30 0.00 0.85 | F:μσmM 85.1 29.2 17.0 100.0 | H 1.894 | V 0.068 | pL -0.008 | vL 0.005 | ∇ 0.025
U 46 | F 094208 | FPS 1489 | D 64 | rR:μσmM 0.21 0.35 0.00 0.97 | F:μσmM 79.8 34.5 3.0 100.0 | H 1.900 | V 0.069 | pL 0.004 | vL 0.003 | ∇ 0.023
U 47 | F 096256 | FPS 1504 | D 66 | rR:μσmM 0.17 0.33 0.00 0.93 | F:μσmM 83.3 32.8 8.0 100.0 | H 1.915 | V 0.060 | pL 0.003 | vL 0.005 | ∇ 0.023
U 48 | F 098304 | FPS 1427 | D 67 | rR:μσmM 0.11 0.28 0.00 0.89 | F:μσmM 89.0 27.2 12.0 100.0 | H 1.925 | V 0.050 | pL 0.004 | vL 0.002 | ∇ 0.018
U 49 | F 100352 | FPS 1448 | D 69 | rR:μσmM 0.16 0.31 0.00 0.85 | F:μσmM 84.9 29.7 17.0 100.0 | H 1.908 | V 0.061 | pL -0.010 | vL 0.005 | ∇ 0.026
U 50 | F 102400 | FPS 1435 | D 70 | rR:μσmM 0.20 0.35 0.00 0.99 | F:μσmM 80.9 34.0 1.0 100.0 | H 1.889 | V 0.092 | pL 0.002 | vL 0.006 | ∇ 0.037
Status saved
U 51 | F 104448 | FPS 1474 | D 71 | rR:μσmM 0.30 0.39 0.00 0.96 | F:μσmM 71.3 38.9 4.0 100.0 | H 1.893 | V 0.097 | pL -0.001 | vL 0.006 | ∇ 0.036
U 52 | F 106496 | FPS 1499 | D 73 | rR:μσmM 0.15 0.31 0.00 0.95 | F:μσmM 85.4 30.4 5.0 100.0 | H 1.913 | V 0.068 | pL -0.001 | vL 0.003 | ∇ 0.019
U 53 | F 108544 | FPS 1522 | D 74 | rR:μσmM 0.21 0.35 0.00 0.93 | F:μσmM 79.9 34.6 8.0 100.0 | H 1.849 | V 0.088 | pL 0.010 | vL 0.005 | ∇ 0.037
U 54 | F 110592 | FPS 1486 | D 76 | rR:μσmM 0.21 0.36 0.00 0.94 | F:μσmM 80.1 35.7 7.0 100.0 | H 1.913 | V 0.072 | pL 0.006 | vL 0.002 | ∇ 0.021
U 55 | F 112640 | FPS 1454 | D 77 | rR:μσmM 0.17 0.32 0.00 0.93 | F:μσmM 84.0 31.1 8.0 100.0 | H 1.896 | V 0.072 | pL -0.001 | vL 0.005 | ∇ 0.029
U 56 | F 114688 | FPS 1484 | D 78 | rR:μσmM 0.14 0.30 0.00 0.95 | F:μσmM 86.4 29.2 5.0 100.0 | H 1.901 | V 0.073 | pL 0.003 | vL 0.006 | ∇ 0.025
U 57 | F 116736 | FPS 1455 | D 80 | rR:μσmM 0.15 0.31 0.00 0.90 | F:μσmM 85.3 29.5 11.0 100.0 | H 1.902 | V 0.065 | pL 0.001 | vL 0.006 | ∇ 0.021
U 58 | F 118784 | FPS 1454 | D 81 | rR:μσmM 0.14 0.28 0.00 0.81 | F:μσmM 86.8 26.5 21.0 100.0 | H 1.884 | V 0.070 | pL 0.003 | vL 0.004 | ∇ 0.027
U 59 | F 120832 | FPS 1471 | D 83 | rR:μσmM 0.08 0.24 0.00 0.92 | F:μσmM 92.2 23.3 9.0 100.0 | H 1.926 | V 0.047 | pL 0.010 | vL 0.001 | ∇ 0.013
U 60 | F 122880 | FPS 1448 | D 84 | rR:μσmM 0.22 0.34 0.00 0.90 | F:μσmM 79.2 33.4 11.0 100.0 | H 1.904 | V 0.076 | pL -0.006 | vL 0.005 | ∇ 0.023
Status saved
U 61 | F 124928 | FPS 1464 | D 85 | rR:μσmM 0.18 0.32 0.00 0.87 | F:μσmM 82.8 31.2 14.0 100.0 | H 1.903 | V 0.079 | pL -0.002 | vL 0.006 | ∇ 0.030
U 62 | F 126976 | FPS 1462 | D 87 | rR:μσmM 0.27 0.39 0.00 0.93 | F:μσmM 73.3 37.9 8.0 100.0 | H 1.883 | V 0.094 | pL -0.006 | vL 0.006 | ∇ 0.033
U 63 | F 129024 | FPS 1496 | D 88 | rR:μσmM 0.20 0.34 0.00 0.95 | F:μσmM 81.4 32.6 6.0 100.0 | H 1.899 | V 0.071 | pL 0.002 | vL 0.005 | ∇ 0.024
U 64 | F 131072 | FPS 1456 | D 90 | rR:μσmM 0.15 0.30 0.00 0.95 | F:μσmM 85.9 29.3 5.0 100.0 | H 1.902 | V 0.070 | pL 0.009 | vL 0.004 | ∇ 0.025
U 65 | F 133120 | FPS 1517 | D 91 | rR:μσmM 0.08 0.27 0.00 0.95 | F:μσmM 91.7 26.3 6.0 100.0 | H 1.924 | V 0.047 | pL 0.015 | vL 0.000 | ∇ 0.014
U 66 | F 135168 | FPS 1469 | D 92 | rR:μσmM 0.25 0.36 0.00 0.92 | F:μσmM 76.3 35.4 9.0 100.0 | H 1.884 | V 0.090 | pL -0.003 | vL 0.005 | ∇ 0.032
U 67 | F 137216 | FPS 1467 | D 94 | rR:μσmM 0.13 0.28 0.00 0.87 | F:μσmM 87.5 26.6 14.0 100.0 | H 1.906 | V 0.056 | pL 0.003 | vL 0.002 | ∇ 0.018
U 68 | F 139264 | FPS 1481 | D 95 | rR:μσmM 0.15 0.30 0.00 0.95 | F:μσmM 85.8 29.2 6.0 100.0 | H 1.911 | V 0.053 | pL -0.001 | vL 0.003 | ∇ 0.020
U 69 | F 141312 | FPS 1477 | D 97 | rR:μσmM 0.17 0.33 0.00 0.92 | F:μσmM 83.8 32.2 9.0 100.0 | H 1.900 | V 0.062 | pL -0.006 | vL 0.003 | ∇ 0.024
U 70 | F 143360 | FPS 1474 | D 98 | rR:μσmM 0.20 0.34 0.00 0.98 | F:μσmM 80.8 33.5 2.0 100.0 | H 1.893 | V 0.061 | pL 0.000 | vL 0.004 | ∇ 0.023
Status saved
U 71 | F 145408 | FPS 1435 | D 99 | rR:μσmM 0.16 0.33 0.00 0.92 | F:μσmM 83.9 32.3 9.0 100.0 | H 1.893 | V 0.058 | pL -0.008 | vL 0.004 | ∇ 0.020
U 72 | F 147456 | FPS 1432 | D 101 | rR:μσmM 0.21 0.35 0.00 0.94 | F:μσmM 80.2 33.7 7.0 100.0 | H 1.882 | V 0.074 | pL -0.004 | vL 0.007 | ∇ 0.036
U 73 | F 149504 | FPS 1462 | D 102 | rR:μσmM 0.21 0.36 0.00 0.99 | F:μσmM 79.3 34.9 1.0 100.0 | H 1.877 | V 0.080 | pL 0.003 | vL 0.008 | ∇ 0.035
U 74 | F 151552 | FPS 1465 | D 104 | rR:μσmM 0.18 0.31 0.00 0.90 | F:μσmM 83.1 29.4 11.0 100.0 | H 1.884 | V 0.076 | pL 0.005 | vL 0.004 | ∇ 0.027
U 75 | F 153600 | FPS 1468 | D 105 | rR:μσmM 0.11 0.26 0.00 0.87 | F:μσmM 89.8 25.3 14.0 100.0 | H 1.906 | V 0.060 | pL 0.003 | vL 0.003 | ∇ 0.020
U 76 | F 155648 | FPS 1452 | D 106 | rR:μσmM 0.09 0.24 0.00 0.87 | F:μσmM 91.8 23.9 15.0 100.0 | H 1.909 | V 0.053 | pL 0.007 | vL 0.003 | ∇ 0.024
U 77 | F 157696 | FPS 1461 | D 108 | rR:μσmM 0.21 0.36 0.00 0.96 | F:μσmM 80.0 35.6 4.0 100.0 | H 1.910 | V 0.065 | pL 0.001 | vL 0.002 | ∇ 0.018
U 78 | F 159744 | FPS 1438 | D 109 | rR:μσmM 0.30 0.38 0.00 0.93 | F:μσmM 71.5 37.5 8.0 100.0 | H 1.886 | V 0.086 | pL -0.014 | vL 0.006 | ∇ 0.034
U 79 | F 161792 | FPS 1475 | D 111 | rR:μσmM 0.13 0.30 0.00 0.89 | F:μσmM 87.1 29.7 12.0 100.0 | H 1.894 | V 0.055 | pL 0.004 | vL 0.003 | ∇ 0.019
U 80 | F 163840 | FPS 1453 | D 112 | rR:μσmM 0.22 0.36 0.00 0.95 | F:μσmM 78.9 35.2 5.0 100.0 | H 1.883 | V 0.073 | pL 0.001 | vL 0.006 | ∇ 0.030
Status saved
U 81 | F 165888 | FPS 1481 | D 113 | rR:μσmM 0.35 0.39 0.00 0.95 | F:μσmM 65.9 38.6 5.0 100.0 | H 1.866 | V 0.111 | pL -0.022 | vL 0.012 | ∇ 0.037
U 82 | F 167936 | FPS 1488 | D 115 | rR:μσmM 0.18 0.34 0.00 0.97 | F:μσmM 82.8 33.3 3.0 100.0 | H 1.898 | V 0.059 | pL 0.004 | vL 0.003 | ∇ 0.018
U 83 | F 169984 | FPS 1461 | D 116 | rR:μσmM 0.19 0.32 0.00 0.89 | F:μσmM 82.2 31.3 12.0 100.0 | H 1.885 | V 0.083 | pL -0.003 | vL 0.008 | ∇ 0.036
U 84 | F 172032 | FPS 1446 | D 118 | rR:μσmM 0.20 0.32 0.00 0.98 | F:μσmM 81.9 30.9 2.0 100.0 | H 1.891 | V 0.069 | pL 0.005 | vL 0.006 | ∇ 0.029
U 85 | F 174080 | FPS 1456 | D 119 | rR:μσmM 0.05 0.18 0.00 0.77 | F:μσmM 95.1 16.8 25.0 100.0 | H 1.918 | V 0.055 | pL 0.011 | vL 0.002 | ∇ 0.015
U 86 | F 176128 | FPS 1501 | D 120 | rR:μσmM 0.20 0.34 0.00 0.94 | F:μσmM 81.1 33.5 7.0 100.0 | H 1.903 | V 0.075 | pL -0.003 | vL 0.004 | ∇ 0.024
U 87 | F 178176 | FPS 1497 | D 122 | rR:μσmM 0.17 0.32 0.00 0.90 | F:μσmM 83.5 30.8 11.0 100.0 | H 1.917 | V 0.067 | pL -0.002 | vL 0.004 | ∇ 0.021
U 88 | F 180224 | FPS 1479 | D 123 | rR:μσmM 0.29 0.37 0.00 0.97 | F:μσmM 72.5 35.9 3.0 100.0 | H 1.894 | V 0.111 | pL -0.009 | vL 0.010 | ∇ 0.031
U 89 | F 182272 | FPS 1471 | D 125 | rR:μσmM 0.15 0.31 0.00 0.96 | F:μσmM 85.7 30.6 4.0 100.0 | H 1.885 | V 0.096 | pL 0.003 | vL 0.006 | ∇ 0.029
U 90 | F 184320 | FPS 1458 | D 126 | rR:μσmM 0.25 0.34 0.00 0.95 | F:μσmM 76.4 33.0 6.0 100.0 | H 1.868 | V 0.124 | pL -0.003 | vL 0.007 | ∇ 0.029
Status saved
U 91 | F 186368 | FPS 1499 | D 127 | rR:μσmM 0.19 0.34 0.00 0.91 | F:μσmM 81.9 33.1 10.0 100.0 | H 1.918 | V 0.076 | pL 0.008 | vL 0.005 | ∇ 0.018
U 92 | F 188416 | FPS 1474 | D 129 | rR:μσmM 0.23 0.32 0.00 0.95 | F:μσmM 79.0 31.2 6.0 100.0 | H 1.887 | V 0.114 | pL 0.003 | vL 0.007 | ∇ 0.032
U 93 | F 190464 | FPS 1434 | D 130 | rR:μσmM 0.13 0.26 0.00 0.87 | F:μσmM 88.1 25.2 14.0 100.0 | H 1.898 | V 0.080 | pL 0.008 | vL 0.004 | ∇ 0.027
U 94 | F 192512 | FPS 1450 | D 132 | rR:μσmM 0.27 0.38 0.00 0.95 | F:μσmM 73.9 36.9 5.0 100.0 | H 1.862 | V 0.104 | pL -0.005 | vL 0.006 | ∇ 0.036
U 95 | F 194560 | FPS 1464 | D 133 | rR:μσmM 0.22 0.35 0.00 0.97 | F:μσmM 78.4 33.7 3.0 100.0 | H 1.880 | V 0.088 | pL 0.001 | vL 0.004 | ∇ 0.024
U 96 | F 196608 | FPS 1519 | D 134 | rR:μσmM 0.22 0.35 0.00 0.94 | F:μσmM 79.0 34.2 7.0 100.0 | H 1.886 | V 0.073 | pL -0.002 | vL 0.005 | ∇ 0.022
U 97 | F 198656 | FPS 1461 | D 136 | rR:μσmM 0.21 0.33 0.00 0.87 | F:μσmM 80.3 31.9 15.0 100.0 | H 1.869 | V 0.111 | pL -0.011 | vL 0.009 | ∇ 0.031
U 98 | F 200704 | FPS 1426 | D 137 | rR:μσmM 0.26 0.39 0.00 0.99 | F:μσmM 75.5 38.6 1.0 100.0 | H 1.870 | V 0.069 | pL 0.005 | vL 0.006 | ∇ 0.028
U 99 | F 202752 | FPS 1486 | D 139 | rR:μσmM 0.12 0.28 0.00 0.92 | F:μσmM 88.8 27.8 9.0 100.0 | H 1.905 | V 0.061 | pL 0.006 | vL 0.003 | ∇ 0.016
U 100 | F 204800 | FPS 1399 | D 140 | rR:μσmM 0.19 0.37 0.00 0.96 | F:μσmM 81.1 36.2 4.0 100.0 | H 1.876 | V 0.079 | pL 0.002 | vL 0.006 | ∇ 0.031
Status saved
U 101 | F 206848 | FPS 1494 | D 141 | rR:μσmM 0.23 0.35 0.00 0.95 | F:μσmM 78.6 33.7 6.0 100.0 | H 1.877 | V 0.082 | pL -0.005 | vL 0.006 | ∇ 0.034
U 102 | F 208896 | FPS 1464 | D 143 | rR:μσmM 0.37 0.40 0.00 0.98 | F:μσmM 64.6 39.6 2.0 100.0 | H 1.865 | V 0.128 | pL -0.012 | vL 0.012 | ∇ 0.031
U 103 | F 210944 | FPS 1441 | D 144 | rR:μσmM 0.25 0.37 0.00 0.95 | F:μσmM 76.2 35.5 5.0 100.0 | H 1.876 | V 0.122 | pL 0.003 | vL 0.007 | ∇ 0.031
U 104 | F 212992 | FPS 1457 | D 146 | rR:μσmM 0.23 0.37 0.00 0.97 | F:μσmM 78.0 35.8 3.0 100.0 | H 1.900 | V 0.088 | pL 0.012 | vL 0.003 | ∇ 0.020
U 105 | F 215040 | FPS 1438 | D 147 | rR:μσmM 0.24 0.38 0.00 0.96 | F:μσmM 76.5 36.8 4.0 100.0 | H 1.885 | V 0.102 | pL 0.002 | vL 0.006 | ∇ 0.025
U 106 | F 217088 | FPS 1464 | D 148 | rR:μσmM 0.34 0.41 0.00 0.95 | F:μσmM 66.7 40.5 5.0 100.0 | H 1.848 | V 0.135 | pL -0.003 | vL 0.012 | ∇ 0.038
U 107 | F 219136 | FPS 1495 | D 150 | rR:μσmM 0.24 0.36 0.00 0.97 | F:μσmM 77.3 34.7 3.0 100.0 | H 1.885 | V 0.112 | pL 0.005 | vL 0.007 | ∇ 0.024
U 108 | F 221184 | FPS 1487 | D 151 | rR:μσmM 0.33 0.40 0.00 0.99 | F:μσmM 68.6 39.3 1.0 100.0 | H 1.870 | V 0.118 | pL -0.005 | vL 0.009 | ∇ 0.029
U 109 | F 223232 | FPS 1473 | D 153 | rR:μσmM 0.12 0.28 0.00 0.94 | F:μσmM 88.8 27.8 7.0 100.0 | H 1.886 | V 0.079 | pL 0.019 | vL 0.002 | ∇ 0.019
U 110 | F 225280 | FPS 1498 | D 154 | rR:μσmM 0.09 0.28 0.00 0.94 | F:μσmM 90.8 27.5 7.0 100.0 | H 1.931 | V 0.054 | pL 0.016 | vL 0.000 | ∇ 0.008
Status saved
U 111 | F 227328 | FPS 1502 | D 155 | rR:μσmM 0.24 0.38 0.00 0.96 | F:μσmM 77.1 36.9 4.0 100.0 | H 1.884 | V 0.078 | pL 0.001 | vL 0.005 | ∇ 0.024
