/nfs/rs/cmat/users/aberlie1/FINAL/rl-starter-files/scripts/train.py --algo ppo --env MiniGrid-FourRooms-v0 --model ppo_rooms --save-interval 10 --frames 80000

Namespace(algo='ppo', env='MiniGrid-FourRooms-v0', model='ppo_rooms', seed=1, log_interval=1, save_interval=10, procs=16, frames=80000, epochs=4, batch_size=256, frames_per_proc=None, discount=0.99, lr=0.001, gae_lambda=0.95, entropy_coef=0.01, value_loss_coef=0.5, max_grad_norm=0.5, optim_eps=1e-08, optim_alpha=0.99, clip_eps=0.2, recurrence=1, text=False, mem=False)

Device: cuda

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=64, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=64, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 1 | F 002048 | FPS 1904 | D 1 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 100.0 0.0 100.0 100.0 | H 1.935 | V -0.080 | pL -0.025 | vL 0.001 | ∇ 0.032
U 11 | F 022528 | FPS 1962 | D 11 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 100.0 0.0 100.0 100.0 | H 1.944 | V -0.002 | pL -0.001 | vL 0.000 | ∇ 0.002
U 12 | F 024576 | FPS 1975 | D 12 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 100.0 0.0 100.0 100.0 | H 1.944 | V -0.002 | pL -0.001 | vL 0.000 | ∇ 0.002
U 13 | F 026624 | FPS 1984 | D 13 | rR:μσmM 0.05 0.21 0.00 0.91 | F:μσmM 95.0 20.6 10.0 100.0 | H 1.944 | V 0.000 | pL -0.004 | vL 0.001 | ∇ 0.006
U 14 | F 028672 | FPS 1950 | D 14 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 100.0 0.0 100.0 100.0 | H 1.943 | V 0.000 | pL -0.000 | vL 0.000 | ∇ 0.003
U 15 | F 030720 | FPS 1958 | D 15 | rR:μσmM 0.02 0.08 0.00 0.46 | F:μσmM 98.7 7.2 60.0 100.0 | H 1.942 | V 0.004 | pL -0.004 | vL 0.000 | ∇ 0.009
U 16 | F 032768 | FPS 1967 | D 16 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 100.0 0.0 100.0 100.0 | H 1.943 | V 0.004 | pL 0.002 | vL 0.000 | ∇ 0.002
U 17 | F 034816 | FPS 1958 | D 17 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 100.0 0.0 100.0 100.0 | H 1.944 | V 0.004 | pL 0.001 | vL 0.000 | ∇ 0.001
U 18 | F 036864 | FPS 1944 | D 18 | rR:μσmM 0.05 0.20 0.00 0.90 | F:μσmM 95.0 19.2 11.0 100.0 | H 1.940 | V 0.014 | pL -0.010 | vL 0.002 | ∇ 0.017
U 19 | F 038912 | FPS 1965 | D 19 | rR:μσmM 0.05 0.21 0.00 0.87 | F:μσmM 94.9 20.2 14.0 100.0 | H 1.939 | V 0.014 | pL 0.001 | vL 0.002 | ∇ 0.015
U 20 | F 040960 | FPS 1913 | D 20 | rR:μσmM 0.10 0.24 0.00 0.80 | F:μσmM 90.8 22.8 22.0 100.0 | H 1.933 | V 0.026 | pL -0.007 | vL 0.002 | ∇ 0.021
Status saved
U 21 | F 043008 | FPS 1965 | D 22 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 100.0 0.0 100.0 100.0 | H 1.929 | V 0.026 | pL -0.003 | vL 0.002 | ∇ 0.019
U 22 | F 045056 | FPS 1961 | D 23 | rR:μσmM 0.04 0.16 0.00 0.74 | F:μσmM 96.2 14.5 29.0 100.0 | H 1.934 | V 0.022 | pL 0.005 | vL 0.001 | ∇ 0.010
U 23 | F 047104 | FPS 1928 | D 24 | rR:μσmM 0.14 0.30 0.00 0.89 | F:μσmM 86.4 29.2 12.0 100.0 | H 1.926 | V 0.025 | pL -0.010 | vL 0.003 | ∇ 0.023
U 24 | F 049152 | FPS 1921 | D 25 | rR:μσmM 0.11 0.27 0.00 0.77 | F:μσmM 89.2 25.6 25.0 100.0 | H 1.925 | V 0.036 | pL -0.008 | vL 0.003 | ∇ 0.025
U 25 | F 051200 | FPS 1955 | D 26 | rR:μσmM 0.17 0.33 0.00 0.91 | F:μσmM 83.7 32.3 10.0 100.0 | H 1.912 | V 0.043 | pL -0.016 | vL 0.007 | ∇ 0.038
U 26 | F 053248 | FPS 1943 | D 27 | rR:μσmM 0.16 0.30 0.00 0.94 | F:μσmM 84.6 29.4 7.0 100.0 | H 1.918 | V 0.052 | pL -0.011 | vL 0.004 | ∇ 0.032
U 27 | F 055296 | FPS 1940 | D 28 | rR:μσmM 0.10 0.25 0.00 0.90 | F:μσmM 90.2 24.5 11.0 100.0 | H 1.906 | V 0.042 | pL 0.000 | vL 0.004 | ∇ 0.026
U 28 | F 057344 | FPS 1962 | D 29 | rR:μσmM 0.11 0.27 0.00 0.90 | F:μσmM 89.7 26.2 11.0 100.0 | H 1.922 | V 0.030 | pL -0.002 | vL 0.002 | ∇ 0.022
U 29 | F 059392 | FPS 1953 | D 30 | rR:μσmM 0.17 0.33 0.00 0.93 | F:μσmM 83.1 32.5 8.0 100.0 | H 1.910 | V 0.065 | pL -0.011 | vL 0.007 | ∇ 0.029
U 30 | F 061440 | FPS 1957 | D 31 | rR:μσmM 0.16 0.30 0.00 0.88 | F:μσmM 84.8 28.4 13.0 100.0 | H 1.916 | V 0.070 | pL -0.014 | vL 0.008 | ∇ 0.032
Status saved
U 31 | F 063488 | FPS 1914 | D 32 | rR:μσmM 0.12 0.28 0.00 0.93 | F:μσmM 88.5 27.4 8.0 100.0 | H 1.912 | V 0.067 | pL 0.012 | vL 0.004 | ∇ 0.039
U 32 | F 065536 | FPS 1908 | D 33 | rR:μσmM 0.10 0.24 0.00 0.87 | F:μσmM 90.4 23.2 15.0 100.0 | H 1.916 | V 0.050 | pL -0.002 | vL 0.004 | ∇ 0.017
U 33 | F 067584 | FPS 1936 | D 34 | rR:μσmM 0.18 0.34 0.00 0.89 | F:μσmM 82.2 33.1 12.0 100.0 | H 1.857 | V 0.082 | pL -0.009 | vL 0.007 | ∇ 0.036
U 34 | F 069632 | FPS 1969 | D 35 | rR:μσmM 0.16 0.31 0.00 0.88 | F:μσmM 85.0 29.6 13.0 100.0 | H 1.858 | V 0.094 | pL -0.000 | vL 0.010 | ∇ 0.048
U 35 | F 071680 | FPS 1926 | D 37 | rR:μσmM 0.14 0.28 0.00 0.87 | F:μσmM 87.1 26.9 14.0 100.0 | H 1.892 | V 0.091 | pL 0.006 | vL 0.006 | ∇ 0.031
U 36 | F 073728 | FPS 1962 | D 38 | rR:μσmM 0.09 0.23 0.00 0.89 | F:μσmM 91.9 22.6 12.0 100.0 | H 1.904 | V 0.066 | pL 0.017 | vL 0.001 | ∇ 0.018
U 37 | F 075776 | FPS 1989 | D 39 | rR:μσmM 0.22 0.38 0.00 0.95 | F:μσmM 78.7 37.1 5.0 100.0 | H 1.889 | V 0.068 | pL -0.003 | vL 0.004 | ∇ 0.025
U 38 | F 077824 | FPS 1925 | D 40 | rR:μσmM 0.23 0.35 0.00 0.95 | F:μσmM 78.4 34.4 6.0 100.0 | H 1.875 | V 0.092 | pL -0.001 | vL 0.009 | ∇ 0.034
U 39 | F 079872 | FPS 1941 | D 41 | rR:μσmM 0.22 0.34 0.00 0.95 | F:μσmM 79.3 33.1 5.0 100.0 | H 1.892 | V 0.084 | pL 0.000 | vL 0.004 | ∇ 0.032
U 40 | F 081920 | FPS 1970 | D 42 | rR:μσmM 0.00 0.00 0.00 0.00 | F:μσmM 100.0 0.0 100.0 100.0 | H 1.902 | V 0.058 | pL 0.010 | vL 0.003 | ∇ 0.022
Status saved
